소비일자,소비업종,성별,연령대,소비건수
20200515,스포츠/문화/레저,남성,20대,77722
20200515,스포츠/문화/레저,남성,30대,69312
20200515,스포츠/문화/레저,남성,40대,75260
20200515,스포츠/문화/레저,남성,50대,63949
20200515,스포츠/문화/레저,남성,60대,26940
20200515,스포츠/문화/레저,여성,20대,28534
20200515,스포츠/문화/레저,여성,30대,25116
20200515,스포츠/문화/레저,여성,40대,38306
20200515,스포츠/문화/레저,여성,50대,40553
20200515,스포츠/문화/레저,여성,60대,15867
20200515,여행/교통,남성,20대,21794
20200515,여행/교통,남성,30대,46571
20200515,여행/교통,남성,40대,57708
20200515,여행/교통,남성,50대,46418
20200515,여행/교통,남성,60대,19010
20200515,여행/교통,여성,20대,19730
20200515,여행/교통,여성,30대,24366
20200515,여행/교통,여성,40대,26512
20200515,여행/교통,여성,50대,23690
20200515,여행/교통,여성,60대,9250
20200515,요식/유흥,남성,20대,433903
20200515,요식/유흥,남성,30대,973390
20200515,요식/유흥,남성,40대,1160012
20200515,요식/유흥,남성,50대,807474
20200515,요식/유흥,남성,60대,318728
20200515,요식/유흥,여성,20대,473091
20200515,요식/유흥,여성,30대,677756
20200515,요식/유흥,여성,40대,752620
20200515,요식/유흥,여성,50대,535641
20200515,요식/유흥,여성,60대,191836
20200515,의료,남성,20대,53734
20200515,의료,남성,30대,199290
20200515,의료,남성,40대,301354
20200515,의료,남성,50대,272888
20200515,의료,남성,60대,224948
20200515,의료,여성,20대,95071
20200515,의료,여성,30대,209453
20200515,의료,여성,40대,229163
20200515,의료,여성,50대,236726
20200515,의료,여성,60대,170347
20200515,자동차,남성,20대,13063
20200515,자동차,남성,30대,40130
20200515,자동차,남성,40대,52054
20200515,자동차,남성,50대,44938
20200515,자동차,남성,60대,23005
20200515,자동차,여성,20대,6881
20200515,자동차,여성,30대,18077
20200515,자동차,여성,40대,22725
20200515,자동차,여성,50대,20621
20200515,자동차,여성,60대,8477
20200515,주유,남성,20대,40226
20200515,주유,남성,30대,129363
20200515,주유,남성,40대,192428
20200515,주유,남성,50대,179346
20200515,주유,남성,60대,98480
20200515,주유,여성,20대,18342
20200515,주유,여성,30대,48252
20200515,주유,여성,40대,68044
20200515,주유,여성,50대,70612
20200515,주유,여성,60대,31764
20200515,패션/잡화,남성,20대,9408
20200515,패션/잡화,남성,30대,20643
20200515,패션/잡화,남성,40대,25341
20200515,패션/잡화,남성,50대,23758
20200515,패션/잡화,남성,60대,12842
20200515,패션/잡화,여성,20대,20666
20200515,패션/잡화,여성,30대,22905
20200515,패션/잡화,여성,40대,27800
20200515,패션/잡화,여성,50대,28657
20200515,패션/잡화,여성,60대,16800
20200515,편의점,남성,20대,384654
20200515,편의점,남성,30대,654800
20200515,편의점,남성,40대,601265
20200515,편의점,남성,50대,312150
20200515,편의점,남성,60대,85942
20200515,편의점,여성,20대,243249
20200515,편의점,여성,30대,265528
20200515,편의점,여성,40대,237690
20200515,편의점,여성,50대,157803
20200515,편의점,여성,60대,49791
20200515,할인점/마트,남성,20대,137840
20200515,할인점/마트,남성,30대,482059
20200515,할인점/마트,남성,40대,734172
20200515,할인점/마트,남성,50대,551505
20200515,할인점/마트,남성,60대,323093
20200515,할인점/마트,여성,20대,149222
20200515,할인점/마트,여성,30대,391117
20200515,할인점/마트,여성,40대,554048
20200515,할인점/마트,여성,50대,528216
20200515,할인점/마트,여성,60대,308499
20200516,가전/가구,남성,20대,14304
20200516,가전/가구,남성,30대,48574
20200516,가전/가구,남성,40대,73787
20200516,가전/가구,남성,50대,66254
20200516,가전/가구,남성,60대,34231
20200516,가전/가구,여성,20대,15415
20200516,가전/가구,여성,30대,30903
20200516,가전/가구,여성,40대,41658
20200516,가전/가구,여성,50대,40997
20200516,가전/가구,여성,60대,21127
20200516,가정생활/서비스,남성,20대,367
20200516,가정생활/서비스,남성,30대,2567
20200516,가정생활/서비스,남성,40대,3549
20200516,가정생활/서비스,남성,50대,1679
20200516,가정생활/서비스,남성,60대,778
20200516,가정생활/서비스,여성,20대,925
20200516,가정생활/서비스,여성,30대,13261
20200516,가정생활/서비스,여성,40대,6321
20200516,가정생활/서비스,여성,50대,1519
20200516,가정생활/서비스,여성,60대,645
20200516,교육/학원,남성,20대,7649
20200516,교육/학원,남성,30대,29882
20200516,교육/학원,남성,40대,62408
20200516,교육/학원,남성,50대,25381
20200516,교육/학원,남성,60대,5386
20200516,교육/학원,여성,20대,14163
20200516,교육/학원,여성,30대,26272
20200516,교육/학원,여성,40대,44985
20200516,교육/학원,여성,50대,14824
20200516,교육/학원,여성,60대,3653
20200516,미용,남성,20대,35291
20200516,미용,남성,30대,70632
20200516,미용,남성,40대,87498
20200516,미용,남성,50대,55153
20200516,미용,남성,60대,14948
20200516,미용,여성,20대,59183
20200516,미용,여성,30대,57079
20200516,미용,여성,40대,60232
20200516,미용,여성,50대,44413
20200516,미용,여성,60대,16039
20200516,백화점/상품권/아울렛,남성,20대,37186
20200516,백화점/상품권/아울렛,남성,30대,135816
20200516,백화점/상품권/아울렛,남성,40대,161064
20200516,백화점/상품권/아울렛,남성,50대,80663
20200516,백화점/상품권/아울렛,남성,60대,30880
20200516,백화점/상품권/아울렛,여성,20대,71207
20200516,백화점/상품권/아울렛,여성,30대,147378
20200516,백화점/상품권/아울렛,여성,40대,163922
20200516,백화점/상품권/아울렛,여성,50대,110405
20200516,백화점/상품권/아울렛,여성,60대,47698
20200516,스포츠/문화/레저,남성,20대,120711
20200516,스포츠/문화/레저,남성,30대,138737
20200516,스포츠/문화/레저,남성,40대,169706
20200516,스포츠/문화/레저,남성,50대,123909
20200516,스포츠/문화/레저,남성,60대,43478
20200516,스포츠/문화/레저,여성,20대,49132
20200516,스포츠/문화/레저,여성,30대,55697
20200516,스포츠/문화/레저,여성,40대,70918
20200516,스포츠/문화/레저,여성,50대,61958
20200516,스포츠/문화/레저,여성,60대,23644
20200516,여행/교통,남성,20대,29555
20200516,여행/교통,남성,30대,60401
20200516,여행/교통,남성,40대,67942
20200516,여행/교통,남성,50대,51238
20200516,여행/교통,남성,60대,21075
20200516,여행/교통,여성,20대,26633
20200516,여행/교통,여성,30대,34716
20200516,여행/교통,여성,40대,35504
20200516,여행/교통,여성,50대,29705
20200516,여행/교통,여성,60대,11626
20200516,요식/유흥,남성,20대,547897
20200516,요식/유흥,남성,30대,1233238
20200516,요식/유흥,남성,40대,1508177
20200516,요식/유흥,남성,50대,999823
20200516,요식/유흥,남성,60대,383364
20200516,요식/유흥,여성,20대,563052
20200516,요식/유흥,여성,30대,760345
20200516,요식/유흥,여성,40대,849399
20200516,요식/유흥,여성,50대,578342
20200516,요식/유흥,여성,60대,212324
20200516,의료,남성,20대,64417
20200516,의료,남성,30대,274597
20200516,의료,남성,40대,421201
20200516,의료,남성,50대,295338
20200516,의료,남성,60대,160809
20200516,의료,여성,20대,108731
20200516,의료,여성,30대,242460
20200516,의료,여성,40대,257564
20200516,의료,여성,50대,202537
20200516,의료,여성,60대,109992
20200516,자동차,남성,20대,17541
20200516,자동차,남성,30대,52189
20200516,자동차,남성,40대,63016
20200516,자동차,남성,50대,47192
20200516,자동차,남성,60대,20455
20200516,자동차,여성,20대,8596
20200516,자동차,여성,30대,19876
20200516,자동차,여성,40대,23530
20200516,자동차,여성,50대,18543
20200516,자동차,여성,60대,7035
20200516,주유,남성,20대,52708
20200516,주유,남성,30대,160497
20200516,주유,남성,40대,228355
20200516,주유,남성,50대,204757
20200516,주유,남성,60대,106312
20200516,주유,여성,20대,23723
20200516,주유,여성,30대,56842
20200516,주유,여성,40대,76839
20200516,주유,여성,50대,77566
20200516,주유,여성,60대,34109
20200516,패션/잡화,남성,20대,20012
20200516,패션/잡화,남성,30대,51726
20200516,패션/잡화,남성,40대,72862
20200516,패션/잡화,남성,50대,52477
20200516,패션/잡화,남성,60대,24359
20200516,패션/잡화,여성,20대,39504
20200516,패션/잡화,여성,30대,45810
20200516,패션/잡화,여성,40대,56678
20200516,패션/잡화,여성,50대,47373
20200516,패션/잡화,여성,60대,24822
20200516,편의점,남성,20대,398162
20200516,편의점,남성,30대,673294
20200516,편의점,남성,40대,638063
20200516,편의점,남성,50대,333838
20200516,편의점,남성,60대,93380
20200516,편의점,여성,20대,242420
20200516,편의점,여성,30대,265246
20200516,편의점,여성,40대,253676
20200516,편의점,여성,50대,167189
20200516,편의점,여성,60대,51001
20200516,할인점/마트,남성,20대,177474
20200516,할인점/마트,남성,30대,728511
20200516,할인점/마트,남성,40대,1172817
20200516,할인점/마트,남성,50대,846080
20200516,할인점/마트,남성,60대,444231
20200516,할인점/마트,여성,20대,195883
20200516,할인점/마트,여성,30대,523165
20200516,할인점/마트,여성,40대,743163
20200516,할인점/마트,여성,50대,652781
20200516,할인점/마트,여성,60대,372690
20200517,가전/가구,남성,20대,9967
20200517,가전/가구,남성,30대,36571
20200517,가전/가구,남성,40대,52859
20200517,가전/가구,남성,50대,42218
20200517,가전/가구,남성,60대,19787
20200517,가전/가구,여성,20대,11546
20200517,가전/가구,여성,30대,24146
20200517,가전/가구,여성,40대,29505
20200517,가전/가구,여성,50대,28142
20200517,가전/가구,여성,60대,14290
20200517,가정생활/서비스,남성,20대,339
20200517,가정생활/서비스,남성,30대,2911
20200517,가정생활/서비스,남성,40대,3633
20200517,가정생활/서비스,남성,50대,1896
20200517,가정생활/서비스,남성,60대,735
20200517,가정생활/서비스,여성,20대,903
20200517,가정생활/서비스,여성,30대,12956
20200517,가정생활/서비스,여성,40대,6029
20200517,가정생활/서비스,여성,50대,1197
20200517,가정생활/서비스,여성,60대,485
20200517,교육/학원,남성,20대,6910
20200517,교육/학원,남성,30대,23932
20200517,교육/학원,남성,40대,44850
20200517,교육/학원,남성,50대,18653
20200517,교육/학원,남성,60대,3710
20200517,교육/학원,여성,20대,10773
20200517,교육/학원,여성,30대,19572
20200517,교육/학원,여성,40대,30131
20200517,교육/학원,여성,50대,11157
20200517,교육/학원,여성,60대,2634
20200517,미용,남성,20대,28055
20200517,미용,남성,30대,58342
20200517,미용,남성,40대,66409
20200517,미용,남성,50대,39313
20200517,미용,남성,60대,9071
20200517,미용,여성,20대,41952
20200517,미용,여성,30대,39318
20200517,미용,여성,40대,41687
20200517,미용,여성,50대,28612
20200517,미용,여성,60대,9023
20200517,백화점/상품권/아울렛,남성,20대,36419
20200517,백화점/상품권/아울렛,남성,30대,148991
20200517,백화점/상품권/아울렛,남성,40대,185105
20200517,백화점/상품권/아울렛,남성,50대,90432
20200517,백화점/상품권/아울렛,남성,60대,31772
20200517,백화점/상품권/아울렛,여성,20대,66334
20200517,백화점/상품권/아울렛,여성,30대,145945
20200517,백화점/상품권/아울렛,여성,40대,170714
20200517,백화점/상품권/아울렛,여성,50대,115603
20200517,백화점/상품권/아울렛,여성,60대,47729
20200517,스포츠/문화/레저,남성,20대,114372
20200517,스포츠/문화/레저,남성,30대,137711
20200517,스포츠/문화/레저,남성,40대,171626
20200517,스포츠/문화/레저,남성,50대,125253
20200517,스포츠/문화/레저,남성,60대,43169
20200517,스포츠/문화/레저,여성,20대,47914
20200517,스포츠/문화/레저,여성,30대,56966
20200517,스포츠/문화/레저,여성,40대,72611
20200517,스포츠/문화/레저,여성,50대,59487
20200517,스포츠/문화/레저,여성,60대,20912
20200517,여행/교통,남성,20대,31286
20200517,여행/교통,남성,30대,60480
20200517,여행/교통,남성,40대,66463
20200517,여행/교통,남성,50대,49757
20200517,여행/교통,남성,60대,18737
20200517,여행/교통,여성,20대,28929
20200517,여행/교통,여성,30대,36972
20200517,여행/교통,여성,40대,36452
20200517,여행/교통,여성,50대,31256
20200517,여행/교통,여성,60대,10779
20200517,요식/유흥,남성,20대,525291
20200517,요식/유흥,남성,30대,1161822
20200517,요식/유흥,남성,40대,1392512
20200517,요식/유흥,남성,50대,931265
20200517,요식/유흥,남성,60대,358198
20200517,요식/유흥,여성,20대,512273
20200517,요식/유흥,여성,30대,678015
20200517,요식/유흥,여성,40대,732483
20200517,요식/유흥,여성,50대,518649
20200517,요식/유흥,여성,60대,190123
20200517,의료,남성,20대,18134
20200517,의료,남성,30대,74445
20200517,의료,남성,40대,94506
20200517,의료,남성,50대,62184
20200517,의료,남성,60대,27073
20200517,의료,여성,20대,27141
20200517,의료,여성,30대,54107
20200517,의료,여성,40대,48938
20200517,의료,여성,50대,36898
20200517,의료,여성,60대,16585
20200517,자동차,남성,20대,12956
20200517,자동차,남성,30대,33526
20200517,자동차,남성,40대,31568
20200517,자동차,남성,50대,18888
20200517,자동차,남성,60대,7523
20200517,자동차,여성,20대,6983
20200517,자동차,여성,30대,13368
20200517,자동차,여성,40대,12791
20200517,자동차,여성,50대,9465
20200517,자동차,여성,60대,3579
